"A","B","jc1.x","jc2.x","jc3.x","jc4.x","qor","ci_low.x","ci_high.x","jc1.y","jc2.y","jc3.y","jc4.y","aor","ci_low.y","ci_high.y","sfx","share_2x2","sim_q","sim_a","sim_q_low","sim_q_high"
"Achillea_millefolium","Stellaria_graminea",40,42,130,233,0.534713838940686,0.0514489120677498,1.01797876581362,25,9,36,19,0.382571288242312,-0.560513559075132,1.32565613555976,"yes",40,0.050951268351813,0.343809344674469,-0.043175401516256,0.145077938219882
"Achillea_millefolium","Taraxacum_officinale",28,54,124,239,-0.000597550062596682,-0.505963779711349,0.504768679586155,23,11,37,18,0.0170527883827195,-0.895915830925817,0.930021407691256,"no",28,-0.111622089376118,-0.00856300481605148,-0.211563900135922,-0.0116802786163136
"Achillea_millefolium","Trifolium_pratense",34,48,84,279,0.855554496686323,0.353036758105858,1.35807223526679,21,13,23,32,0.809814767132463,-0.0651235807512878,1.68475311501621,"yes",34,0.198951873219262,0.763127202131055,0.0939599345901111,0.303943811848413
"Achillea_millefolium","Trifolium_repens",67,15,220,143,1.0658595021963,0.467720610344538,1.66399839404807,30,4,47,8,0.244196960512042,-1.04047790245761,1.5288718234817,"yes",67,-0.0226435810147143,0.246452908846983,-0.110211506977225,0.0649243449477966
"Agrostis_canina","Anthoxanthum_odoratum",29,6,304,106,0.521947753464264,-0.384481495690425,1.42837700261895,15,2,66,6,-0.382992252256106,-2.07868662151591,1.31270211700369,"no",29,-0.133713925953466,-0.422536375916725,-0.258781302975274,-0.00864654893165928
"Ajuga_reptans","Anthoxanthum_odoratum",47,6,286,106,1.06583541577422,0.187384213859415,1.94428661768902,22,2,59,6,0.112117298120706,-1.56144080152556,1.78567539776697,"yes",47,-0.0420579545785528,0.120906149703529,-0.144171463019922,0.060055553862816
"Ajuga_reptans","Brachythecium_rutabulum",28,25,118,274,0.955772167229409,0.374875988760662,1.53666834569816,20,4,42,23,1.00726251007988,-0.180581231168599,2.19510625132836,"yes",28,0.253397388968383,0.946436618334862,0.150100403960811,0.356694373975955
"Ajuga_reptans","Centaurea_nigra",30,23,87,305,1.52010682368583,0.926953258439024,2.11326038893264,15,9,21,44,1.25049281996083,0.274176510892126,2.22680912902953,"yes",30,0.572906879677831,1.24391115982123,0.455339714006493,0.690474045349169
"Ajuga_reptans","Festuca_rubra",23,30,152,240,0.191055236762709,-0.388910082172008,0.771020555697426,14,10,41,24,-0.199045999735149,-1.15420265057431,0.756110651104008,"no",23,-0.107294113276985,-0.221109101402334,-0.229229498097725,0.0146412715437544
"Ajuga_reptans","Juncus_conglomeratus",22,31,29,363,2.18416225315155,1.51963787580277,2.84868663050032,14,10,7,58,2.45100509811232,1.32246866415964,3.57954153206499,"yes",22,1.1640658042613,2.40748322981622,1.04022873633891,1.2879028721837
"Ajuga_reptans","Lotus_corniculatus",26,27,175,217,0.177371051634098,-0.396815811191741,0.751557914459938,22,2,50,15,1.19392246847243,-0.36439612811969,2.75224106506456,"no",26,0.160462914071047,1.09150812717648,0.0600262575708167,0.260899570571277
"Ajuga_reptans","Lotus_uliginosus",24,29,99,293,0.895810759243949,0.308911333970263,1.48271018451764,20,4,40,25,1.13943428318836,-0.0447042222239034,2.32357278860063,"yes",24,0.251782423749557,1.20848902398803,0.146472270321917,0.357092577177196
"Ajuga_reptans","Luzula_campestris",22,31,86,306,0.926293054572043,0.329832847792733,1.52275326135135,16,8,24,41,1.22866541691631,0.241718494512536,2.21561233932008,"yes",22,0.508334120212535,1.22304938509116,0.394107216075383,0.622561024349686
"Ajuga_reptans","Plantago_lanceolata",21,32,63,329,1.23170955929754,0.618816659309461,1.84460245928561,11,13,17,48,0.870933582188509,-0.104132497554616,1.84599966193163,"yes",21,0.450666733170745,0.855582151497186,0.311598788156108,0.589734678185381
"Ajuga_reptans","Potentilla_reptans",23,30,55,337,1.54704657938689,0.933592343485528,2.16050081528824,16,8,17,48,1.73113484741162,0.718065351314946,2.74420434350829,"yes",23,0.644766039864232,1.72447529197606,0.52652416234949,0.763007917378974
"Ajuga_reptans","Prunella_vulgaris",28,25,96,296,1.23933994816323,0.652944991632183,1.82573490469427,20,4,28,37,1.88815131490312,0.70768232885265,3.06862030095359,"yes",28,0.483844885928298,1.87142030034786,0.376948899376655,0.590740872479941
"Ajuga_reptans","Ranunculus_acris",33,20,261,131,-0.188547796209053,-0.78229528967591,0.405199697257805,22,2,59,6,0.112117298120706,-1.56144080152556,1.78567539776697,"no",33,0.080153427027478,0.160907318849839,-0.018530828982324,0.17883768303728
"Ajuga_reptans","Ranunculus_repens",29,24,278,114,-0.702180665657613,-1.28532094280704,-0.119040388508183,19,5,61,4,-1.38957843632108,-2.80162890385563,0.0224720312134685,"yes",29,-0.0912021060225244,-1.37147835977961,-0.194801402409353,0.0123971903643043
"Ajuga_reptans","Rumex_acetosa",26,27,221,171,-0.29423947299794,-0.868594441759607,0.280115495763727,20,4,53,12,0.124052648669979,-1.11896639873085,1.36707169607081,"no",26,0.0581127471577633,0.169410122694705,-0.0458842885825509,0.162109782898077
"Ajuga_reptans","Trifolium_repens",27,26,260,132,-0.64013938044631,-1.21799208014905,-0.0622866807435719,17,7,60,5,-1.5976034547871,-2.86532705922732,-0.329879850346878,"yes",27,-0.218436216700566,-1.50238444393558,-0.328264155113413,-0.108608278287718
"Alopecurus_pratensis","Anthoxanthum_odoratum",43,47,290,65,-1.58444113910138,-2.07782145904711,-1.09106081915565,33,5,48,3,-0.885519073207401,-2.38395118307384,0.612913036659037,"yes",43,0.0143397662502926,-1.03468394779672,-0.0666407852755481,0.0953203177761333
"Alopecurus_pratensis","Cerastium_fontanum",47,43,185,170,0.00439009798843318,-0.45868522802313,0.467465423999997,32,6,43,8,-0.00778214044205496,-1.16097605368925,1.14541177280514,"no",47,-0.00903710519934739,0.0937727931722944,-0.0937496292821394,0.0756754188834447
"Alopecurus_pratensis","Cirsium_arvense",33,57,96,259,0.445936163863632,-0.042589896382176,0.934462224109439,25,13,24,27,0.771709503063047,-0.0951929369241985,1.63861194305029,"no",33,0.226416436341559,0.772341151092453,0.131928829779828,0.320904042903291
"Alopecurus_pratensis","Dactylis_glomerata",38,52,94,261,0.707568066197648,0.227402970660945,1.18773316173435,30,8,25,26,1.3609765531356,0.407209716069445,2.31474339020176,"yes",38,0.295716841378764,1.35462781064518,0.208692564202002,0.382741118555525
"Alopecurus_pratensis","Festuca_rubra",43,47,132,223,0.435422362857252,-0.0308454156017725,0.901690141316276,26,12,29,22,0.496936511605324,-0.383389749971941,1.37726277318259,"no",43,0.0666612547192374,0.451902034077521,-0.026309635719298,0.159632145157773
"Alopecurus_pratensis","Lathyrus_pratensis",25,65,77,278,0.328304246809517,-0.197504798936578,0.854113292555612,20,18,20,31,0.543615446588982,-0.305798941602897,1.39302983478086,"no",25,0.240986909201352,0.531491077278036,0.139871124876752,0.342102693525952
"Alopecurus_pratensis","Lolium_perenne",50,40,142,213,0.628608659422374,0.161745508297835,1.09547181054691,32,6,27,24,1.55619339791529,0.525337047682718,2.58704974814786,"yes",50,0.355624694847633,1.53611895843744,0.272361383454088,0.438888006241178
"Alopecurus_pratensis","Phleum_pratense",35,55,77,278,0.831830568093896,0.338558952395047,1.32510218379275,25,13,21,30,1.0106014113454,0.138730802267215,1.88247202042358,"yes",35,0.328101412457336,0.980598100250185,0.235619788917081,0.420583035997591
"Alopecurus_pratensis","Poa_trivialis",59,31,151,204,0.944390396449865,0.461371890382438,1.42740890251729,33,5,33,18,1.28093384546206,0.178860134385321,2.38300755653881,"yes",59,0.205670536264925,1.26124822208565,0.122861488016554,0.288479584513295
"Alopecurus_pratensis","Ranunculus_acris",61,29,233,122,0.0965606253543933,-0.396817619946108,0.589938870654895,34,4,47,4,-0.323787077093897,-1.77827131747152,1.13069716328373,"no",61,-0.00809214365552416,-0.341077685035725,-0.0903264606644631,0.0741421733534148
"Alopecurus_pratensis","Ranunculus_repens",62,28,245,110,-0.0058479698824231,-0.505612841283182,0.493916901518336,36,2,44,7,1.05209227303322,-0.579967836772853,2.68415238283929,"no",62,0.0488206159335598,0.993738142217367,-0.0316767468741388,0.129317978741258
"Alopecurus_pratensis","Rumex_acetosa",59,31,188,167,0.525102089007379,0.0429485030832426,1.00725567493152,33,5,40,11,0.596085467716814,-0.557174470392754,1.74934540582638,"yes",59,0.087390122721066,0.63996183060787,0.00624129605704798,0.168538949385084
"Alopecurus_pratensis","Stellaria_graminea",34,56,136,219,-0.0225743220385391,-0.499414805459423,0.454266161382345,24,14,37,14,-0.432864082296279,-1.33435933668961,0.468631172097051,"no",34,-0.0821915652164528,-0.389458963426622,-0.176568287249408,0.0121851568165029
"Alopecurus_pratensis","Taraxacum_officinale",40,50,112,243,0.551419020731244,0.0792103237571813,1.02362771770531,26,12,34,17,0.0800427076735364,-0.818206637090785,0.978292052437858,"yes",40,0.0185933488615826,0.1382454188489,-0.0727226476396695,0.109909345362835
"Alopecurus_pratensis","Trifolium_repens",59,31,228,127,0.0583916969247237,-0.427542852944491,0.544326246793938,34,4,43,8,0.458307589482544,-0.823459850491587,1.74007502945668,"no",59,0.0113832398293136,0.391945172421861,-0.0717473316338101,0.0945138112924372
"Anthoxanthum_odoratum","Brachythecium_rutabulum",128,205,18,94,1.18194330915505,0.631450512177897,1.7324361061322,59,22,3,5,1.49732061431339,-0.0154858437499943,3.01012707237678,"yes",128,0.0835004429765129,1.50224773802349,0.019087571641143,0.147913314311883
"Anthoxanthum_odoratum","Bromus_hordeaceus",21,312,6,106,0.173198874797953,-0.760478976469165,1.10687672606507,13,68,2,6,-0.55594605904646,-2.26271741942881,1.15082530133589,"no",21,-0.144316802196332,-0.732480108695126,-0.2759358095313,-0.0126977948613636
"Anthoxanthum_odoratum","Calliergon_cuspidatum",41,292,4,108,1.33265513044036,0.282500810480883,2.38280945039983,23,58,1,7,1.02096135443804,-1.12930852855691,3.171231237433,"yes",41,-0.0117078392763496,1.11046426613515,-0.113240590178351,0.0898249116256523
"Anthoxanthum_odoratum","Cardamine_pratensis",45,288,10,102,0.466089729924599,-0.255388282821331,1.18756774267053,24,57,2,6,0.233614851181505,-1.43627431417092,1.90350401653393,"no",45,-0.0548867784595257,0.237758828365976,-0.151466289108223,0.0416927321891719
"Anthoxanthum_odoratum","Carex_hirta",45,288,11,101,0.360927253677263,-0.336195249889003,1.05804975724353,25,56,2,6,0.292136422801161,-1.37619527882974,1.96046812443206,"no",45,0.0500434999983819,0.242081087619337,-0.0442142604867709,0.144301260483535
"Anthoxanthum_odoratum","Centaurea_nigra",108,225,9,103,1.70353523581322,0.984657165504187,2.42241330612225,35,46,1,7,1.67261681405563,-0.468334620115228,3.81356824822649,"yes",108,0.0765718768623943,1.62439160806395,-0.00464152661951525,0.157785280344304
"Anthoxanthum_odoratum","Cerastium_fontanum",177,156,55,57,0.162011807926371,-0.266442810187664,0.590466426040407,68,13,7,1,-0.291351801340743,-2.46905743111598,1.88635382843449,"no",177,0.0101509299838313,-0.300230676286557,-0.0504104006661587,0.0707122606338214
"Anthoxanthum_odoratum","Cirsium_arvense",84,249,45,67,-0.688605968000748,-1.1401230198436,-0.2370889161579,42,39,7,1,-1.87180217690159,-4.01198189617033,0.26837754236715,"yes",84,-0.13480346143862,-1.85153229237259,-0.208908438424413,-0.0606984844528267
"Anthoxanthum_odoratum","Cirsium_palustre",57,276,17,95,0.143313949661725,-0.446372150846722,0.733000050170172,27,54,2,6,0.405465108108164,-1.26021459966548,2.07114481588181,"no",57,0.0266616678260558,0.257691688021806,-0.0658188460233283,0.11914218167544
"Anthoxanthum_odoratum","Dactylis_glomerata",86,247,46,66,-0.694027694837139,-1.14340716473249,-0.244648224941785,49,32,6,2,-0.67252789335721,-2.33370719333258,0.988651406618162,"yes",86,-0.0201898864254351,-0.655709932716953,-0.0897527787505941,0.049373005899724
"Anthoxanthum_odoratum","Eurhynchium_praelongum",36,297,9,103,0.327291210546827,-0.436768553521977,1.09135097461563,26,55,1,7,1.19667350184432,-0.949952017169441,3.34329902085809,"no",36,0.0993470997703571,1.27059442016079,0.0056612295590019,0.193032969981712
"Anthoxanthum_odoratum","Festuca_rubra",136,197,39,73,0.256348952016808,-0.189604843879755,0.702302747913371,51,30,4,4,0.53062825106217,-0.926828034227173,1.98808453635151,"no",136,-0.00988933756166559,0.606556718659091,-0.0792439714611498,0.0594652963378186
"Anthoxanthum_odoratum","Geranium_dissectum",22,311,28,84,-1.55013817015281,-2.15833544631169,-0.941940893993931,16,65,4,4,-1.40179854765586,-2.89176550650479,0.0881684111930772,"yes",22,-0.166910785405535,-1.54711088334533,-0.280312500030446,-0.0535090707806232
"Anthoxanthum_odoratum","Juncus_acutiflorus",34,299,8,104,0.390866308687012,-0.410990821584769,1.19272343895879,15,66,2,6,-0.382992252256106,-2.07868662151591,1.31270211700369,"no",34,-0.157304163743539,-0.318720291162763,-0.281435579640574,-0.0331727478465032
"Anthoxanthum_odoratum","Juncus_conglomeratus",43,290,8,104,0.656268550174579,-0.130957524707285,1.44349462505644,18,63,3,5,-0.741937344729377,-2.26615955075228,0.782284861293528,"no",43,-0.0948244111681159,-0.77641134075669,-0.204968626848555,0.0153198045123229
"Anthoxanthum_odoratum","Juncus_effusus",34,299,13,99,-0.143912556101472,-0.822254747433374,0.534429635230431,25,56,3,5,-0.295650242100958,-1.80267291390564,1.21137242970373,"no",34,0.0140619092823002,-0.351303555741597,-0.0778265134108381,0.105950331975438
"Anthoxanthum_odoratum","Lathyrus_pratensis",83,250,19,93,0.485540203921167,-0.06686158636859,1.03794199421092,36,45,4,4,-0.22314355131421,-1.67671845478496,1.23043135215654,"no",83,0.049389820101193,-0.178614632939719,-0.0282207022193161,0.127000342421702
"Anthoxanthum_odoratum","Leucanthemum_vulgare",45,288,4,108,1.4395388756387,0.393270196881593,2.48580755439581,16,65,1,7,0.544111601399457,-1.62143718319569,2.70966038599461,"yes",45,0.0566021467103852,0.56386428200599,-0.062276986579217,0.175481279999987
"Anthoxanthum_odoratum","Lolium_perenne",132,201,60,52,-0.563603829113378,-0.995019009487882,-0.132188648738875,55,26,4,4,0.749236647210989,-0.71309064819217,2.21156394261415,"yes",132,0.0823520094581576,0.859954943475304,0.0167075958108856,0.14799642310543
"Anthoxanthum_odoratum","Lotus_corniculatus",178,155,23,89,1.49150058717583,0.984986351935313,1.99801482241634,68,13,4,4,1.65455834771457,0.146976903826794,3.16213979160235,"yes",178,0.0839786827623669,1.73416967542217,0.0233084169629526,0.144648948561781
"Anthoxanthum_odoratum","Lotus_uliginosus",105,228,18,94,0.877537745576922,0.322807093095657,1.43226839805819,56,25,4,4,0.806475865866949,-0.65744489701607,2.27039662874997,"yes",105,0.0177476043687487,0.898442323851294,-0.048547937794,0.0840431465314974
"Anthoxanthum_odoratum","Luzula_campestris",99,234,9,103,1.5773031456703,0.856634937516081,2.29797135382453,39,42,1,7,1.87180217690159,-0.26837754236715,4.01198189617033,"yes",99,0.00717736490796673,1.93799530119718,-0.0723707131160847,0.0867254429320182
"Anthoxanthum_odoratum","Phleum_pratense",60,273,52,60,-1.37202638932219,-1.83678659768995,-0.907266180954418,40,41,6,2,-1.12330490125848,-2.78185976246817,0.535249959951204,"yes",60,0.0153726174514412,-1.13507663996154,-0.058836425982123,0.0895816608850053
"Anthoxanthum_odoratum","Plantago_lanceolata",77,256,7,105,1.50667817847633,0.700276401594872,2.31307995535779,27,54,1,7,1.25276296849537,-0.892888965584859,3.3984149025756,"yes",77,0.157901932612421,1.28715980757691,0.0681876936484443,0.247616171576399
"Anthoxanthum_odoratum","Potentilla_erecta",27,306,2,110,1.57958494928442,0.126808515619855,3.03236138294898,12,69,1,7,0.196710294246054,-1.98645454049551,2.37987512898762,"yes",27,0.0897991065278493,0.189792441264041,-0.0425872684280071,0.222185481483706
"Anthoxanthum_odoratum","Potentilla_reptans",63,270,15,97,0.411373544794331,-0.197655778230376,1.02040286781904,31,50,2,6,0.62057648772511,-1.0412963254925,2.28244930094272,"no",63,0.0912708279812819,0.710033864896737,0.00602874325549624,0.176512912707068
"Anthoxanthum_odoratum","Prunella_vulgaris",106,227,18,94,0.891412101004504,0.336925703714012,1.445898498295,46,35,2,6,1.37190562366779,-0.287714727540559,3.03152597487614,"yes",106,0.0469957485573798,1.36407215041613,-0.0252614021266681,0.119252899241428
"Anthoxanthum_odoratum","Ranunculus_acris",238,95,56,56,0.918393782070934,0.478190339095495,1.35859722504637,76,5,5,3,2.21046980408624,0.517035216700478,3.903904391472,"yes",238,0.0381529378492319,2.19400721439502,-0.0201429069236869,0.0964487826221507
"Anthoxanthum_odoratum","Rumex_acetosa",196,137,51,61,0.537181964851378,0.105970398113176,0.96839353158958,67,14,6,2,0.467023001107598,-1.23380149898037,2.16784750119557,"yes",196,0.00678285508956129,0.516606693821308,-0.0545709141206646,0.0681366242997871
"Anthoxanthum_odoratum","Stellaria_graminea",128,205,42,70,0.0398459085471998,-0.401853852446383,0.481545669540783,55,26,6,2,-0.349375641457121,-2.01630928907114,1.3175580061569,"no",128,-0.123897608235783,-0.244177345095077,-0.192130450267798,-0.0556647662037676
"Anthoxanthum_odoratum","Taraxacum_officinale",110,223,42,70,-0.195865781901712,-0.64139603773166,0.249664473928237,56,25,4,4,0.806475865866949,-0.65744489701607,2.27039662874997,"no",110,0.0641136981239568,0.833347870117665,-0.00129025314503545,0.129517649392949
"Anthoxanthum_odoratum","Trifolium_dubium",24,309,3,109,1.03744814701123,-0.182501195853786,2.25739748987625,9,72,1,7,-0.133531392624523,-2.34047498048535,2.0734121952363,"no",24,-0.0323234410615891,-0.0217497474636035,-0.188393562393997,0.123746680270819
"Anthoxanthum_odoratum","Trifolium_pratense",107,226,11,101,1.46951907923251,0.806063699400879,2.13297445906414,41,40,3,5,0.535518236356362,-0.960673895125736,2.03171036783846,"yes",107,0.0855147316695977,0.40912207155573,0.0106767716831686,0.160352691656027
"Anthoxanthum_odoratum","Trifolium_repens",220,113,67,45,0.268209598019375,-0.172431390406049,0.708850586444798,70,11,7,1,-0.0953101798043249,-2.28494858913961,2.09432822953096,"no",220,-0.0130227168075598,0.0891615672076053,-0.07328259935086,0.0472371657357404
"Anthoxanthum_odoratum","Veronica_chamaedrys",43,290,13,99,0.121489685386096,-0.539493040671989,0.782472411444181,18,63,4,4,-1.25276296849537,-2.73438370269154,0.228857765700803,"no",43,-0.18973800632336,-1.30486632831106,-0.300280343144226,-0.0791956695024946
"Anthoxanthum_odoratum","Veronica_serpyllifolia",37,296,12,100,0.0408219945202552,-0.648637749582864,0.730281738623374,28,53,3,5,-0.127261779610927,-1.63010453658893,1.37558097736708,"no",37,-0.15327595907048,-0.149006306563609,-0.24587455585423,-0.06067736228673
"Brachythecium_rutabulum","Calliergon_cuspidatum",29,117,16,283,1.47798007059217,0.830695193698456,2.12526494748589,23,39,1,26,2.73002910782099,0.667292455406787,4.79276576023518,"yes",29,0.396139706410435,2.62472806770067,0.295568344880507,0.496711067940363
"Brachythecium_rutabulum","Cardamine_pratensis",26,120,29,270,0.701730924251337,0.130360384975318,1.27310146352736,18,44,8,19,-0.028820438535492,-1.02034491469103,0.962704037620051,"yes",26,0.0927840426920475,0.0309588326158752,-0.0100756675844664,0.195643752968561
"Brachythecium_rutabulum","Centaurea_nigra",53,93,64,235,0.738394851183353,0.302318275577419,1.17447142678929,29,33,7,20,0.920610393018671,-0.0742569784079739,1.91547776444532,"yes",53,0.145199303332233,0.815484296578758,0.0554948532392213,0.234903753425244
"Brachythecium_rutabulum","Cerastium_fontanum",93,53,139,160,0.703007461704269,0.29626681236911,1.10974811103943,56,6,19,8,1.36859478402049,0.189079569896112,2.54810999814487,"yes",93,0.0565209662840537,1.39569947153922,-0.0103643543595998,0.123406286927707
"Brachythecium_rutabulum","Cirsium_arvense",38,108,91,208,-0.217866494213366,-0.662107107616836,0.226374119190104,36,26,13,14,0.39953037258835,-0.508419322919419,1.30748006809612,"no",38,0.0741554066300461,0.403748089391074,-0.00541901015614876,0.153729823416241
"Brachythecium_rutabulum","Cirsium_palustre",33,113,41,258,0.608507260971449,0.0995907011648908,1.11742382077801,22,40,7,20,0.451985123743057,-0.553767421278919,1.45773766876503,"yes",33,0.129567600315108,0.475199721051014,0.0318289333037607,0.227306267326455
"Brachythecium_rutabulum","Cynosurus_cristatus",27,119,42,257,0.328119839504651,-0.20195408082298,0.858193759832282,20,42,5,22,0.739667196194838,-0.367800567888997,1.84713496027867,"no",27,0.210958433583839,0.700106087869252,0.1084257317218,0.313491135445877
"Brachythecium_rutabulum","Dactylis_glomerata",35,111,97,202,-0.420625420925099,-0.871170595688437,0.0299197538382402,36,26,19,8,-0.539575037051977,-1.5074874457694,0.428337371665448,"no",35,-0.179496756385493,-0.577780772662548,-0.260343738427554,-0.0986497743434325
"Brachythecium_rutabulum","Eurhynchium_praelongum",25,121,20,279,1.05856478753883,0.433055446315365,1.6840741287623,23,39,4,23,1.22113242460876,0.040897389534982,2.40136745968254,"yes",25,0.0727777163171433,1.21448640315622,-0.0307995559509528,0.176354988585239
"Brachythecium_rutabulum","Festuca_rubra",60,86,115,184,0.110000895214328,-0.293706811387114,0.513708601815771,40,22,15,12,0.374693449441411,-0.545577261718182,1.294964160601,"no",60,0.0782790554628721,0.419668099108325,0.00270859889095139,0.153849512034793
"Brachythecium_rutabulum","Hypochaeris_radicata",31,115,29,270,0.920181205133797,0.368796664452926,1.47156574581467,21,41,1,26,2.5890469090406,0.52362086571133,4.65447295236986,"yes",31,0.428685141483911,2.63828093692194,0.326755258142602,0.53061502482522
"Brachythecium_rutabulum","Juncus_conglomeratus",21,125,30,269,0.409722698360806,-0.186935082581386,1.006380479303,16,46,5,22,0.425551866674902,-0.699859713724217,1.55096344707402,"no",21,0.145758321481483,0.410492314135664,0.0323429515831422,0.259173691379824
"Brachythecium_rutabulum","Lathyrus_pratensis",35,111,67,232,0.0878626124524235,-0.379325725513648,0.555050950418495,26,36,14,13,-0.39953037258835,-1.30748006809612,0.508419322919419,"no",35,-0.12727318164168,-0.368031199615994,-0.219780507072831,-0.0347658562105295
"Brachythecium_rutabulum","Lolium_perenne",58,88,134,165,-0.208788129982118,-0.611081690919909,0.193505430955673,40,22,19,8,-0.267160436730984,-1.24340203362306,0.709081160161093,"no",58,-0.0203191865739589,-0.313130322671866,-0.0950820797993571,0.0544437066514394
"Brachythecium_rutabulum","Lotus_corniculatus",78,68,123,176,0.495500761179219,0.0969970689117362,0.894004453446702,54,8,18,9,1.21639532432449,0.124787607510707,2.30800304113828,"yes",78,0.203365743469037,1.22548914726762,0.137996377545895,0.26873510939218
